[1, 'OVERLAP', 1.0, "self.f.event_gov_verb_tense(tokenE) == 'PAST' and self.f.event_pos_token_3_follow(tokenE) == 'ADP' and self.f.event_timex3_distance(tokenE, tokenT) == 'perto' and self.f.reichenbach_direct_modification(tokenE, tokenT) == True", 'CBA', 1.0, 41, 41]
[484, 'BEFORE', 484.0, "self.f.event_dep(tokenE) == 'ACL:RELCL' and self.f.event_gov_verb_tense(tokenE) == 'PAST' and self.f.reichenbach_direct_modification(tokenE, tokenT) == False and self.f.reichenbach_temporal_mod_function(tokenE, tokenT) == False", 'CBA', 0.75, 12, 16]
[485, 'AFTER', 485.0, "self.f.event_pos_token_2_precede(tokenE) == 'DET' and self.f.reichenbach_direct_modification(tokenE, tokenT) == False and self.f.timex3_gov_verb_tense(tokenT) == 'PAST' and self.f.timex3_preposition_precede(tokenT) == 'no'", 'CBA', 0.7368421052631579, 14, 19]
[486, 'AFTER', 486.0, "self.f.event_closest_to_event_pos(tokenE) == 'NOUN' and self.f.event_pos_token_1_precede(tokenE) == 'SCONJ' and self.f.timex3_gov_verb_tense(tokenT) == 'PAST' and self.f.timex3_type(tokenT) == 'DATE'", 'CBA', 0.7368421052631579, 14, 19]
[487, 'BEFORE', 487.0, "self.f.timex3_pos_token_2_precede(tokenT) == 'NOUN' and self.f.timex3_preposition_precede(tokenT) == 'até'", 'CBA', 0.7333333333333333, 11, 15]
[488, 'AFTER', 488.0, "self.f.event_closest_to_event_class(tokenE) == 'I_STATE' and self.f.event_temporal_direction(tokenE) == 'before' and self.f.reichenbach_temporal_mod_function(tokenE, tokenT) == True", 'CBA', 0.7333333333333333, 11, 15]
[489, 'AFTER', 489.0, "self.f.event_closest_to_timex3_pos(tokenT) == 'NOUN' and self.f.event_timex3_distance(tokenE, tokenT) == 'muito_longe' and self.f.timex3_pos_token_3_precede(tokenT) == 'ADP' and self.f.timex3_preposition_precede(tokenT) == 'no'", 'CBA', 0.7333333333333333, 11, 15]
[490, 'BEFORE', 490.0, "self.f.event_conjunction_closest_follow(tokenE) == 'que' and self.f.signal_precede_timex3_pos(tokenT) == 'ADP' and self.f.timex3_head_pos(tokenT) == 'NOUN' and self.f.timex3_pos_token_1_follow(tokenT) == 'PUNCT'", 'CBA', 0.7333333333333333, 11, 15]
[491, 'BEFORE', 491.0, "self.f.event_pos_token_3_precede(tokenE) == 'NOUN' and self.f.signal_precede_timex3_pos(tokenT) == 'ADP' and self.f.timex3_pos_token_1_follow(tokenT) == 'PUNCT' and self.f.timex3_pos_token_3_precede(tokenT) == 'NOUN'", 'CBA', 0.7333333333333333, 11, 15]
[492, 'BEFORE', 492.0, "self.f.event_closest_to_event_equal_class(tokenE) == False and self.f.event_dep(tokenE) == 'ROOT' and self.f.event_pos_token_1_precede(tokenE) == 'PUNCT' and self.f.timex3_pos(tokenT) == 'NUM'", 'CBA', 0.7333333333333333, 11, 15]
[493, 'BEFORE', 493.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_closest_to_event_class(tokenE) == 'OCCURRENCE' and self.f.event_pos_token_3_follow(tokenE) == 'VERB' and self.f.reichenbach_tense(tokenE, tokenT) == 'simples'", 'CBA', 0.7333333333333333, 11, 15]
[494, 'AFTER', 494.0, "self.f.event_closest_to_event_pos(tokenE) == 'NOUN' and self.f.event_dep(tokenE) == 'ADVCL' and self.f.event_pos_token_1_precede(tokenE) == 'SCONJ' and self.f.timex3_type(tokenT) == 'DATE'", 'CBA', 0.7333333333333333, 11, 15]
[495, 'AFTER', 495.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_closest_to_event_class(tokenE) == 'OCCURRENCE' and self.f.timex3_gov_verb_tense(tokenT) == 'PAST' and self.f.timex3_head_pos(tokenT) == 'NUM'", 'CBA', 0.7333333333333333, 11, 15]
[496, 'AFTER', 496.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_closest_to_event_tense(tokenE) == 'PAST' and self.f.event_gov_verb_tense(tokenE) == 'PAST' and self.f.reichenbach_temporal_mod_function(tokenE, tokenT) == True", 'CBA', 0.7307692307692307, 19, 26]
[497, 'BEFORE', 497.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_conjunction_closest_follow(tokenE) == 'que' and self.f.signal_precede_timex3_pos(tokenT) == 'ADP' and self.f.timex3_pos(tokenT) == 'NUM'", 'CBA', 0.7272727272727273, 16, 22]
[498, 'BEFORE', 498.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.timex3_pos(tokenT) == 'NOUN' and self.f.timex3_pos_token_1_follow(tokenT) == 'PUNCT' and self.f.timex3_pos_token_2_precede(tokenT) == 'ADP'", 'CBA', 0.7272727272727273, 16, 22]
[499, 'BEFORE', 499.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_closest_to_event_equal_class(tokenE) == False and self.f.event_pos_token_1_precede(tokenE) == 'PRON' and self.f.timex3_pos_token_2_precede(tokenT) == 'NOUN'", 'CBA', 0.7222222222222222, 13, 18]
[500, 'BEFORE', 500.0, "self.f.event_closest_to_event_pos(tokenE) == 'NOUN' and self.f.event_closest_to_timex3_pos(tokenT) == 'VERB' and self.f.event_gov_verb_tense(tokenE) == 'PAST' and self.f.event_timex3_distance(tokenE, tokenT) == 'muito_longe'", 'CBA', 0.7083333333333334, 17, 24]
[501, 'AFTER', 501.0, "self.f.event_closest_to_event_equal_class(tokenE) == False and self.f.event_dep(tokenE) == 'ROOT' and self.f.timex3_type(tokenT) == 'TIME'", 'CBA', 0.7058823529411765, 12, 17]
[502, 'AFTER', 502.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_pos_token_2_follow(tokenE) == 'NOUN' and self.f.timex3_dep(tokenT) == 'NMOD' and self.f.timex3_pos_token_3_precede(tokenT) == 'NOUN'", 'CBA', 0.7058823529411765, 12, 17]
[503, 'BEFORE', 503.0, "self.f.event_closest_to_event_pos(tokenE) == 'NOUN' and self.f.event_closest_to_timex3_pos(tokenT) == 'VERB' and self.f.event_pos_token_1_follow(tokenE) == 'SCONJ' and self.f.timex3_pos_token_1_follow(tokenT) == 'PUNCT'", 'CBA', 0.7058823529411765, 12, 17]
[504, 'AFTER', 504.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_closest_to_event_temporal_direction(tokenE) == 'after' and self.f.event_temporal_direction(tokenE) == 'after' and self.f.reichenbach_tense(tokenE, tokenT) == 'simples'", 'CBA', 0.7058823529411765, 12, 17]
[505, 'AFTER', 505.0, "self.f.event_closest_to_timex3_pos(tokenT) == 'NOUN' and self.f.timex3_head_pos(tokenT) == 'VERB' and self.f.timex3_pos_token_2_precede(tokenT) == 'VERB' and self.f.timex3_pos_token_3_precede(tokenT) == 'NOUN'", 'CBA', 0.7058823529411765, 12, 17]
[506, 'BEFORE', 506.0, "self.f.event_dep(tokenE) == 'ROOT' and self.f.reichenbach_direct_modification(tokenE, tokenT) == False and self.f.signal_precede_event_child_event(tokenE) == True and self.f.timex3_dep(tokenT) == 'OBL'", 'CBA', 0.7058823529411765, 12, 17]
[507, 'AFTER', 507.0, "self.f.event_closest_to_event_pos(tokenE) == 'VERB' and self.f.reichenbach_direct_modification(tokenE, tokenT) == False and self.f.timex3_pos_token_1_follow(tokenT) == 'ADP' and self.f.timex3_pos_token_3_follow(tokenT) == 'ADP'", 'CBA', 0.7058823529411765, 12, 17]
[508, 'BEFORE', 508.0, "self.f.event_pos_token_3_precede(tokenE) == 'NOUN' and self.f.event_timex3_distance(tokenE, tokenT) == 'muito_longe' and self.f.signal_precede_timex3_pos(tokenT) == 'ADP' and self.f.timex3_pos_token_1_precede(tokenT) == 'ADP'", 'CBA', 0.7, 14, 20]
[509, 'BEFORE', 509.0, "self.f.event_closest_to_event_class(tokenE) == 'OCCURRENCE' and self.f.event_pos_token_2_precede(tokenE) == 'NOUN' and self.f.event_timex3_distance(tokenE, tokenT) == 'muito_longe' and self.f.timex3_head_pos(tokenT) == 'VERB'", 'CBA', 0.7, 14, 20]
[510, 'AFTER', 510.0, "self.f.event_closest_to_event_equal_class(tokenE) == False and self.f.event_closest_to_event_pos(tokenE) == 'NOUN' and self.f.event_pos_token_1_follow(tokenE) == 'DET' and self.f.event_timex3_distance(tokenE, tokenT) == 'muito_longe'", 'CBA', 0.7, 14, 20]
[511, 'BEFORE', 511.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_pos_token_3_follow(tokenE) == 'VERB' and self.f.reichenbach_tense(tokenE, tokenT) == 'simples' and self.f.timex3_head_pos(tokenT) == 'VERB'", 'CBA', 0.7, 14, 20]
[512, 'AFTER', 512.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_closest_to_event_equal_class(tokenE) == False and self.f.event_preposition_precede(tokenE) == 'de' and self.f.timex3_gov_verb_tense(tokenT) == 'PAST'", 'CBA', 0.6923076923076923, 18, 26]
[513, 'BEFORE', 513.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_dep(tokenE) == 'ACL:RELCL' and self.f.event_temporal_direction(tokenE) == 'before'", 'CBA', 0.6875, 11, 16]
[514, 'AFTER', 514.0, "self.f.event_between_order(tokenE, tokenT) == False and self.f.event_pos_token_1_follow(tokenE) == 'SCONJ' and self.f.event_timex3_distance(tokenE, tokenT) == 'distancia_media' and self.f.reichenbach_direct_modification(tokenE, tokenT) == False", 'CBA', 0.6875, 11, 16]
[515, 'BEFORE', 515.0, "self.f.event_closest_to_timex3_pos(tokenT) == 'VERB' and self.f.reichenbach_tense(tokenE, tokenT) == 'simples' and self.f.timex3_head_pos(tokenT) == 'NOUN' and self.f.timex3_pos_token_3_precede(tokenT) == 'ADP'", 'CBA', 0.6875, 11, 16]
[516, 'BEFORE', 516.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_class(tokenE) == 'I_STATE' and self.f.event_closest_to_timex3_pos(tokenT) == 'VERB' and self.f.timex3_pos_token_2_precede(tokenT) == 'NOUN'", 'CBA', 0.6875, 11, 16]
[517, 'BEFORE', 517.0, "self.f.event_closest_to_timex3_pos(tokenT) == 'VERB' and self.f.event_conjunction_closest_follow(tokenE) == 'que' and self.f.event_timex3_distance(tokenE, tokenT) == 'muito_longe' and self.f.timex3_pos_token_1_follow(tokenT) == 'PUNCT'", 'CBA', 0.6857142857142857, 24, 35]
[518, 'AFTER', 518.0, "self.f.event_class(tokenE) == 'OCCURRENCE' and self.f.event_closest_to_event_equal_class(tokenE) == False and self.f.event_timex3_distance(tokenE, tokenT) == 'muito_longe' and self.f.timex3_gov_verb_tense(tokenT) == 'PRES'", 'CBA', 0.6818181818181818, 15, 22]
[519, 'BEFORE', 519.0, "self.f.event_closest_to_event_pos(tokenE) == 'VERB' and self.f.event_conjunction_closest_follow(tokenE) == 'que' and self.f.timex3_head_pos(tokenT) == 'NOUN' and self.f.timex3_pos_token_1_follow(tokenT) == 'PUNCT'", 'CBA', 0.68, 17, 25]
[520, 'BEFORE', 520.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_closest_to_timex3_pos(tokenT) == 'VERB' and self.f.event_gov_verb_tense(tokenE) == 'PRES' and self.f.event_pos_token_2_follow(tokenE) == 'DET'", 'CBA', 0.6666666666666666, 16, 24]
[521, 'AFTER', 521.0, "self.f.event_class(tokenE) == 'OCCURRENCE' and self.f.event_dep(tokenE) == 'ADVCL' and self.f.event_pos_token_1_precede(tokenE) == 'SCONJ' and self.f.reichenbach_temporal_mod_function(tokenE, tokenT) == False", 'CBA', 0.6666666666666666, 12, 18]
[522, 'BEFORE', 522.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_closest_to_event_class(tokenE) == 'I_STATE' and self.f.event_timex3_distance(tokenE, tokenT) == 'muito_longe' and self.f.timex3_pos_token_1_follow(tokenT) == 'PUNCT'", 'CBA', 0.6521739130434783, 15, 23]
[523, 'BEFORE', 523.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_closest_to_event_pos(tokenE) == 'VERB' and self.f.timex3_pos(tokenT) == 'NUM' and self.f.timex3_preposition_precede(tokenT) == 'em'", 'CBA', 0.65, 13, 20]
[524, 'BEFORE', 524.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_closest_to_timex3_pos(tokenT) == 'VERB' and self.f.timex3_pos_token_1_follow(tokenT) == 'PUNCT' and self.f.timex3_pos_token_2_precede(tokenT) == 'PUNCT'", 'CBA', 0.65, 13, 20]
[525, 'BEFORE', 525.0, "self.f.reichenbach_direct_modification(tokenE, tokenT) == False and self.f.timex3_pos_token_1_follow(tokenT) == 'PUNCT' and self.f.timex3_pos_token_3_precede(tokenT) == 'AUX'", 'CBA', 0.6470588235294118, 11, 17]
[526, 'BEFORE', 526.0, "self.f.event_class(tokenE) == 'REPORTING' and self.f.event_pos_token_1_precede(tokenE) == 'PUNCT' and self.f.reichenbach_direct_modification(tokenE, tokenT) == False and self.f.timex3_pos_token_2_precede(tokenT) == 'VERB'", 'CBA', 0.6470588235294118, 11, 17]
[527, 'BEFORE', 527.0, "self.f.event_temporal_direction(tokenE) == 'after' and self.f.reichenbach_temporal_mod_function(tokenE, tokenT) == True and self.f.timex3_pos(tokenT) == 'NUM' and self.f.timex3_pos_token_1_precede(tokenT) == 'ADP'", 'CBA', 0.6470588235294118, 11, 17]
[528, 'BEFORE', 528.0, "self.f.event_closest_to_timex3_pos(tokenT) == 'VERB' and self.f.signal_precede_timex3_text(tokenT) == 'em' and self.f.timex3_head_pos(tokenT) == 'NOUN' and self.f.timex3_type(tokenT) == 'DATE'", 'CBA', 0.6470588235294118, 11, 17]
[529, 'BEFORE', 529.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_closest_to_event_class(tokenE) == 'I_STATE' and self.f.event_temporal_direction(tokenE) == 'after' and self.f.reichenbach_temporal_mod_function(tokenE, tokenT) == False", 'CBA', 0.6470588235294118, 11, 17]
[530, 'BEFORE', 530.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_timex3_distance(tokenE, tokenT) == 'muito_longe' and self.f.signal_precede_event_child_event(tokenE) == False and self.f.timex3_pos_token_1_precede(tokenT) == 'ADP'", 'CBA', 0.6470588235294118, 11, 17]
[531, 'BEFORE', 531.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_closest_to_event_equal_class(tokenE) == False and self.f.event_closest_to_timex3_pos(tokenT) == 'VERB' and self.f.timex3_preposition_precede(tokenT) == 'a'", 'CBA', 0.6470588235294118, 11, 17]
[532, 'BEFORE', 532.0, "self.f.event_conjunction_closest_follow(tokenE) == 'que' and self.f.event_timex3_distance(tokenE, tokenT) == 'muito_longe' and self.f.timex3_head_pos(tokenT) == 'VERB' and self.f.timex3_pos(tokenT) == 'NOUN'", 'CBA', 0.6451612903225806, 20, 31]
[533, 'BEFORE', 533.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_closest_to_event_pos(tokenE) == 'NOUN' and self.f.event_closest_to_timex3_pos(tokenT) == 'VERB' and self.f.event_dep(tokenE) == 'ROOT'", 'CBA', 0.6444444444444445, 29, 45]
[534, 'BEFORE', 534.0, "self.f.event_pos_token_1_follow(tokenE) == 'SCONJ' and self.f.event_timex3_distance(tokenE, tokenT) == 'muito_longe' and self.f.timex3_head_pos(tokenT) == 'NOUN' and self.f.timex3_pos_token_1_follow(tokenT) == 'PUNCT'", 'CBA', 0.6428571428571429, 18, 28]
[535, 'BEFORE', 535.0, "self.f.event_timex3_distance(tokenE, tokenT) == 'muito_longe' and self.f.reichenbach_tense(tokenE, tokenT) == 'simples' and self.f.timex3_head_pos(tokenT) == 'VERB' and self.f.timex3_pos(tokenT) == 'NOUN'", 'CBA', 0.6388888888888888, 23, 36]
[536, 'BEFORE', 536.0, "self.f.event_closest_to_event_pos(tokenE) == 'NOUN' and self.f.event_dep(tokenE) == 'ROOT' and self.f.event_pos_token_1_follow(tokenE) == 'SCONJ' and self.f.reichenbach_temporal_mod_function(tokenE, tokenT) == False", 'CBA', 0.6363636363636364, 14, 22]
[537, 'BEFORE', 537.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_closest_to_event_equal_class(tokenE) == False and self.f.event_closest_to_timex3_pos(tokenT) == 'VERB' and self.f.event_pos_token_1_precede(tokenE) == 'PRON'", 'CBA', 0.6333333333333333, 19, 30]
[538, 'BEFORE', 538.0, "self.f.timex3_head_pos(tokenT) == 'VERB' and self.f.timex3_pos(tokenT) == 'NOUN' and self.f.timex3_pos_token_2_precede(tokenT) == 'ADP'", 'CBA', 0.631578947368421, 12, 19]
[539, 'BEFORE', 539.0, "self.f.event_closest_to_event_pos(tokenE) == 'NOUN' and self.f.event_pos_token_1_follow(tokenE) == 'SCONJ' and self.f.event_timex3_distance(tokenE, tokenT) == 'muito_longe' and self.f.timex3_pos_token_1_precede(tokenT) == 'ADP'", 'CBA', 0.631578947368421, 12, 19]
[540, 'BEFORE', 540.0, "self.f.event_closest_to_event_pos(tokenE) == 'NOUN' and self.f.event_closest_to_timex3_pos(tokenT) == 'VERB' and self.f.event_pos_token_2_precede(tokenE) == 'ADP' and self.f.reichenbach_direct_modification(tokenE, tokenT) == False", 'CBA', 0.631578947368421, 12, 19]
[541, 'BEFORE', 541.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_pos_token_2_precede(tokenE) == 'NOUN' and self.f.reichenbach_direct_modification(tokenE, tokenT) == False and self.f.timex3_preposition_precede(tokenT) == 'em'", 'CBA', 0.631578947368421, 12, 19]
[542, 'BEFORE', 542.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_closest_to_timex3_pos(tokenT) == 'VERB' and self.f.event_pos_token_1_follow(tokenE) == 'SCONJ' and self.f.timex3_gov_verb_tense(tokenT) == 'PRES'", 'CBA', 0.625, 15, 24]
[543, 'BEFORE', 543.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.timex3_head_pos(tokenT) == 'NOUN' and self.f.timex3_preposition_precede(tokenT) == 'em'", 'CBA', 0.6190476190476191, 13, 21]
[544, 'BEFORE', 544.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_closest_to_timex3_pos(tokenT) == 'VERB' and self.f.event_dep(tokenE) == 'ROOT' and self.f.signal_precede_timex3_text(tokenT) == 'em'", 'CBA', 0.6153846153846154, 16, 26]
[545, 'AFTER', 545.0, "self.f.event_preposition_precede(tokenE) == 'no' and self.f.timex3_pos_token_1_precede(tokenT) == 'ADP' and self.f.timex3_pos_token_3_precede(tokenT) == 'ADP'", 'CBA', 0.6111111111111112, 11, 18]
[546, 'AFTER', 546.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_closest_to_event_equal_class(tokenE) == False and self.f.event_timex3_distance(tokenE, tokenT) == 'perto' and self.f.timex3_preposition_precede(tokenT) == 'no'", 'CBA', 0.6111111111111112, 11, 18]
[547, 'BEFORE', 547.0, "self.f.event_closest_to_event_pos(tokenE) == 'NOUN' and self.f.event_closest_to_timex3_pos(tokenT) == 'VERB' and self.f.event_temporal_direction(tokenE) == 'after' and self.f.timex3_pos_token_3_precede(tokenT) == 'ADP'", 'CBA', 0.6111111111111112, 11, 18]
[548, 'BEFORE', 548.0, "self.f.event_closest_to_timex3_pos(tokenT) == 'VERB' and self.f.event_pos_token_3_follow(tokenE) == 'DET' and self.f.event_timex3_distance(tokenE, tokenT) == 'muito_longe' and self.f.reichenbach_temporal_mod_function(tokenE, tokenT) == False", 'CBA', 0.6111111111111112, 11, 18]
[549, 'BEFORE', 549.0, "self.f.event_dep(tokenE) == 'ACL:RELCL' and self.f.event_temporal_direction(tokenE) == 'before' and self.f.reichenbach_temporal_mod_function(tokenE, tokenT) == False and self.f.timex3_type(tokenT) == 'DATE'", 'CBA', 0.6111111111111112, 11, 18]
[550, 'BEFORE', 550.0, "self.f.event_closest_to_event_pos(tokenE) == 'VERB' and self.f.event_dep(tokenE) == 'ROOT' and self.f.signal_precede_timex3_pos(tokenT) == 'ADP' and self.f.timex3_pos(tokenT) == 'NUM'", 'CBA', 0.6086956521739131, 14, 23]
[551, 'BEFORE', 551.0, "self.f.event_closest_to_event_class(tokenE) == 'OCCURRENCE' and self.f.event_dep(tokenE) == 'ACL:RELCL' and self.f.reichenbach_direct_modification(tokenE, tokenT) == False and self.f.reichenbach_temporal_mod_function(tokenE, tokenT) == False", 'CBA', 0.6071428571428571, 17, 28]
[552, 'BEFORE', 552.0, "self.f.event_closest_to_event_pos(tokenE) == 'NOUN' and self.f.event_closest_to_timex3_pos(tokenT) == 'VERB' and self.f.event_dep(tokenE) == 'ROOT' and self.f.event_pos_token_2_precede(tokenE) == 'NOUN'", 'CBA', 0.6, 12, 20]
[553, 'BEFORE', 553.0, "self.f.event_gov_verb_tense(tokenE) == 'PAST' and self.f.reichenbach_direct_modification(tokenE, tokenT) == False and self.f.timex3_head_pos(tokenT) == 'VERB' and self.f.timex3_pos_token_2_precede(tokenT) == 'PUNCT'", 'CBA', 0.5925925925925926, 16, 27]
[554, 'BEFORE', 554.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_closest_to_event_temporal_direction(tokenE) == 'after' and self.f.event_pos_token_3_follow(tokenE) == 'NOUN' and self.f.timex3_pos_token_1_follow(tokenT) == 'PUNCT'", 'CBA', 0.5909090909090909, 13, 22]
[555, 'AFTER', 555.0, "self.f.event_class(tokenE) == 'OCCURRENCE' and self.f.event_closest_to_event_pos(tokenE) == 'VERB' and self.f.event_pos_token_1_precede(tokenE) == 'AUX' and self.f.reichenbach_direct_modification(tokenE, tokenT) == False", 'CBA', 0.5909090909090909, 13, 22]
[556, 'BEFORE', 556.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.timex3_head_pos(tokenT) == 'VERB' and self.f.timex3_pos(tokenT) == 'NOUN' and self.f.timex3_pos_token_2_precede(tokenT) == 'PUNCT'", 'CBA', 0.5806451612903226, 18, 31]
[557, 'BEFORE', 557.0, "self.f.reichenbach_temporal_mod_function(tokenE, tokenT) == False and self.f.signal_precede_timex3_pos(tokenT) == 'ADP' and self.f.timex3_head_pos(tokenT) == 'NOUN' and self.f.timex3_pos_token_1_follow(tokenT) == 'PUNCT'", 'CBA', 0.5789473684210527, 11, 19]
[558, 'BEFORE', 558.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_dep(tokenE) == 'ROOT' and self.f.signal_precede_event_child_event(tokenE) == True and self.f.timex3_pos_token_1_precede(tokenT) == 'ADP'", 'CBA', 0.5789473684210527, 11, 19]
[559, 'BEFORE', 559.0, "self.f.event_pos_token_2_follow(tokenE) == 'NOUN' and self.f.event_pos_token_3_follow(tokenE) == 'PUNCT' and self.f.reichenbach_direct_modification(tokenE, tokenT) == False and self.f.timex3_type(tokenT) == 'DATE'", 'CBA', 0.5714285714285714, 12, 21]
[560, 'BEFORE', 560.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_gov_verb_tense(tokenE) == 'PAST' and self.f.event_pos_token_2_precede(tokenE) == 'PUNCT' and self.f.event_pos_token_3_precede(tokenE) == 'PROPN'", 'CBA', 0.5714285714285714, 12, 21]
[561, 'BEFORE', 561.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_pos_token_1_follow(tokenE) == 'ADP' and self.f.event_pos_token_2_follow(tokenE) == 'NOUN' and self.f.event_temporal_direction(tokenE) == 'before'", 'CBA', 0.55, 11, 20]
[562, 'BEFORE', 562.0, "self.f.event_closest_to_event_class(tokenE) == 'I_STATE' and self.f.signal_precede_timex3_pos(tokenT) == 'ADP' and self.f.timex3_head_pos(tokenT) == 'VERB'", 'CBA', 0.5454545454545454, 12, 22]
[563, 'BEFORE', 563.0, "self.f.event_pos_token_1_follow(tokenE) == 'ADP' and self.f.event_pos_token_2_follow(tokenE) == 'NOUN' and self.f.event_timex3_distance(tokenE, tokenT) == 'muito_longe' and self.f.timex3_head_pos(tokenT) == 'VERB'", 'CBA', 0.5454545454545454, 12, 22]
[564, 'BEFORE', 564.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_closest_to_event_pos(tokenE) == 'NOUN' and self.f.event_closest_to_timex3_pos(tokenT) == 'VERB' and self.f.event_gov_verb_tense(tokenE) == 'PAST'", 'CBA', 0.5319148936170213, 25, 47]
[565, 'BEFORE', 565.0, "self.f.event_closest_to_event_equal_class(tokenE) == True and self.f.reichenbach_direct_modification(tokenE, tokenT) == False and self.f.reichenbach_temporal_mod_function(tokenE, tokenT) == False and self.f.timex3_pos(tokenT) == 'ADV'", 'CBA', 0.5238095238095238, 11, 21]
[566, 'BEFORE', 566.0, "self.f.event_closest_to_event_pos(tokenE) == 'VERB' and self.f.event_closest_to_timex3_pos(tokenT) == 'VERB' and self.f.event_dep(tokenE) == 'ROOT' and self.f.timex3_type(tokenT) == 'DURATION'", 'CBA', 0.5217391304347826, 12, 23]
[567, 'BEFORE', 567.0, "self.f.event_between_order(tokenE, tokenT) == True and self.f.event_closest_to_timex3_pos(tokenT) == 'VERB' and self.f.event_gov_verb_tense(tokenE) == 'PAST' and self.f.event_pos_token_3_precede(tokenE) == 'PROPN'", 'CBA', 0.52, 13, 25]
[568, 'OVERLAP', 2000, "True == True", 'DEFAULT', 0, 0, 0]
